dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1716285600,2024-05-21 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.74,1609,56.32,57.69,57,59.05,1017,,,95,5.75,210,,,,,,100,701,Mist,mist,50d
1716289200,2024-05-21 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,57.81,10000,55.51,57.61,56.98,60.78,1017,,,92,6.91,200,,,,,,75,803,Clouds,broken clouds,04d
1716292800,2024-05-21 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.92,10000,57.04,61.75,60.01,65.05,1017,,,84,9.22,190,,,,,,75,803,Clouds,broken clouds,04d
1716296400,2024-05-21 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.02,10000,57.38,63.84,61.99,69.06,1017,,,79,8.05,250,,,,,,75,803,Clouds,broken clouds,04d
1716300000,2024-05-21 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.39,10000,58.82,67.3,65.98,73.2,1017,,,74,8.05,200,,,,,,40,802,Clouds,scattered clouds,03d
1716303600,2024-05-21 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.15,10000,60.48,71.2,67.98,76.32,1016,,,69,5.99,142,8.99,,,,,75,803,Clouds,broken clouds,04d
1716307200,2024-05-21 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.21,10000,60.66,72.28,69.8,78.98,1016,,,67,9.22,190,,,,,,40,802,Clouds,scattered clouds,03d
1716310800,2024-05-21 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.05,10000,61.97,74.25,71.01,80.98,1015,,,66,4,186,11.99,,,,,40,802,Clouds,scattered clouds,03d
1716314400,2024-05-21 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.81,10000,60.8,72.9,71.01,81.3,1015,,,66,9.22,180,,,,,,75,803,Clouds,broken clouds,04d
1716318000,2024-05-21 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.92,10000,60.8,72.01,71.01,80.58,1014,,,68,12.66,170,,,,,,75,803,Clouds,broken clouds,04d
1716321600,2024-05-21 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.55,10000,60.85,71.64,70,79.3,1014,,,69,14.97,160,,,,,,75,803,Clouds,broken clouds,04d
1716325200,2024-05-21 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.47,10000,61.18,71.62,71.01,76.3,1014,,,70,14.97,180,,,,,,75,803,Clouds,broken clouds,04d
1716328800,2024-05-21 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.07,10000,61.02,70.21,68.99,75.97,1014,,,73,5.99,186,13,,,,,75,803,Clouds,broken clouds,04d
1716332400,2024-05-21 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.61,10000,60.39,68.7,68,73.33,1014,,,75,13.8,180,19.57,,,,,75,803,Clouds,broken clouds,04d
1716336000,2024-05-22 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.7,10000,59.27,66.69,66,71.98,1014,,,77,13.8,180,,,,,,75,803,Clouds,broken clouds,04d
1716339600,2024-05-22 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.67,10000,59.05,64.69,63.99,68.99,1014,,,82,1.99,164,5.99,,,,,75,803,Clouds,broken clouds,04n
1716343200,2024-05-22 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.75,10000,59.81,63.91,62.6,69.03,1014,,,87,3.44,160,,,,,,40,802,Clouds,scattered clouds,03n
1716346800,2024-05-22 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.1,10000,59.81,63.3,62.01,68.99,1014,,,89,3.44,150,,,,,,75,803,Clouds,broken clouds,04n
1716350400,2024-05-22 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.85,10000,59.88,63.07,62.01,70.03,1015,,,90,4.61,170,,,,,,75,803,Clouds,broken clouds,04n
1716354000,2024-05-22 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.64,10000,59.67,62.83,61,70.03,1015,,,90,3.44,190,,,,,,75,803,Clouds,broken clouds,04n
1716357600,2024-05-22 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.78,10000,60.17,64.96,62.98,70.2,1015,,,85,5.75,230,,,,,,0,800,Clear,sky is clear,01n
1716361200,2024-05-22 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.51,10000,59.9,64.65,62.31,68.99,1015,,,85,9.22,210,,,,,,75,803,Clouds,broken clouds,04n
1716364800,2024-05-22 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.12,10000,58.55,63.12,62.01,67.98,1015,,,85,9.22,220,,,,,,75,803,Clouds,broken clouds,04n
1716368400,2024-05-22 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.02,10000,57.79,61.97,60.8,65.98,1015,,,86,5.75,210,,,,,,75,803,Clouds,broken clouds,04n
1716372000,2024-05-22 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,61.27,10000,57.06,61.14,60.01,66.02,1016,,,86,4.61,230,,,,,,40,802,Clouds,scattered clouds,03d
1716375600,2024-05-22 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.16,10000,60.17,66.29,63.99,70.2,1016,,,81,9.22,230,,,,,,75,803,Clouds,broken clouds,04d
1716379200,2024-05-22 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.4,10000,60.55,68.5,66.97,72,1016,,,76,9.22,220,,,,,,40,802,Clouds,scattered clouds,03d
1716382800,2024-05-22 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.19,10000,60.91,71.29,69.8,76.19,1016,,,70,10.36,210,,,,,,0,800,Clear,sky is clear,01d
1716386400,2024-05-22 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.76,10000,61.27,73.89,71.6,78.98,1016,,,65,10.36,220,,,,,,20,801,Clouds,few clouds,02d
1716390000,2024-05-22 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.35,10000,61.39,74.5,73,81.3,1015,,,64,9.22,230,,,,,,20,801,Clouds,few clouds,02d
1716393600,2024-05-22 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,76.95,10000,62.47,77.22,75,83.98,1015,,,61,9.22,240,,,,,,0,800,Clear,sky is clear,01d
1716397200,2024-05-22 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.25,10000,61.74,74.43,73,83.98,1014,,,65,13.8,150,21.85,,,,,20,801,Clouds,few clouds,02d
1716400800,2024-05-22 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.19,10000,62.11,74.41,73,83.32,1013,,,66,11.5,170,,,,,,20,801,Clouds,few clouds,02d
1716404400,2024-05-22 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.76,10000,62.55,74.03,72,81.32,1013,,,68,18.41,160,23.02,,,,,20,801,Clouds,few clouds,02d
1716408000,2024-05-22 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.09,10000,62.33,73.35,71.04,80.33,1013,,,69,16.11,180,,,,,,20,801,Clouds,few clouds,02d
1716411600,2024-05-22 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.73,10000,62.22,71.98,71.01,76.98,1012,,,72,21.85,180,27.63,,,,,20,801,Clouds,few clouds,02d
1716415200,2024-05-22 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.53,10000,60.84,71.62,70.03,77.02,1012,,,69,21.85,180,31.07,,,,,20,801,Clouds,few clouds,02d
1716418800,2024-05-22 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.75,10000,60.71,69.85,69.01,73.98,1012,,,73,23.02,190,31.07,,,,,40,802,Clouds,scattered clouds,03d
1716422400,2024-05-23 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.4,10000,60.91,68.56,66.97,73.38,1012,,,77,12.66,180,20.71,,,,,75,803,Clouds,broken clouds,04d
1716426000,2024-05-23 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,67.66,10000,60.57,67.78,66.2,72.99,1012,,,78,12.66,190,,,,,,75,803,Clouds,broken clouds,04n
1716429600,2024-05-23 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.22,10000,60.57,66.4,64.98,70.99,1013,,,82,9.22,200,,,,,,40,802,Clouds,scattered clouds,03n
1716433200,2024-05-23 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.93,10000,60.62,66.13,64.4,70.99,1012,,,83,9.22,190,,,,,,75,803,Clouds,broken clouds,04n
1716436800,2024-05-23 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.05,10000,60.44,65.25,64,70.99,1012,,,85,9.22,190,,,,,,40,802,Clouds,scattered clouds,03n
1716440400,2024-05-23 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.69,10000,60.08,64.85,63.99,71.02,1012,,,85,8.05,200,,,,,,75,803,Clouds,broken clouds,04n
1716444000,2024-05-23 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.53,10000,60.24,64.72,64,69.78,1012,,,86,6.91,180,,,,,,40,802,Clouds,scattered clouds,03n
1716447600,2024-05-23 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.36,10000,60.06,63.57,62.6,67.3,1012,,,89,8.05,170,,,,,,75,803,Clouds,broken clouds,04n
1716451200,2024-05-23 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.04,10000,60.42,64.27,62.98,66.97,1011,,,88,5.75,180,,,,,,75,803,Clouds,broken clouds,04n
1716454800,2024-05-23 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.71,10000,59.11,62.82,61.99,66.97,1011,,,88,5.75,200,,,,,,40,802,Clouds,scattered clouds,03n
1716458400,2024-05-23 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.76,10000,59.79,62.96,61.99,67.98,1011,,,90,9.22,180,,0.12,,,,75,500,Rain,light rain,10d
1716462000,2024-05-23 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.9,10000,60.62,65.14,64,69.78,1011,,,86,8.05,170,,,,,,75,803,Clouds,broken clouds,04d
1716465600,2024-05-23 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.31,10000,61,66.54,64.4,71.58,1011,,,83,9.22,190,,,,,,75,803,Clouds,broken clouds,04d
1716469200,2024-05-23 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.6,10000,62.8,69.98,67.03,73.98,1012,,,79,4.61,0,,0.25,,,,75,500,Rain,light rain,10d
1716472800,2024-05-23 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.99,1609,62.67,67.44,65.98,70.3,1012,,,86,14.97,250,23.02,5.21,,,,100,211,Thunderstorm,thunderstorm,11d
1716472800,2024-05-23 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.99,1609,62.67,67.44,65.98,70.3,1012,,,86,14.97,250,23.02,5.21,,,,100,701,Mist,mist,50d
1716472800,2024-05-23 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.99,1609,62.67,67.44,65.98,70.3,1012,,,86,14.97,250,23.02,5.21,,,,100,502,Rain,heavy intensity rain,10d
1716476400,2024-05-23 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.37,10000,66.31,70.23,67.98,70.02,1012,,,90,5.75,0,,11.88,13.97,,,100,502,Rain,heavy intensity rain,10d
1716480000,2024-05-23 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.29,10000,66.38,74.03,71.04,75.06,1012,,,79,10.36,350,,0.31,,,,75,500,Rain,light rain,10d
1716483600,2024-05-23 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.2,10000,64.74,75.7,71.31,75.2,1012,,,70,6.91,50,,,,,,75,803,Clouds,broken clouds,04d
1716487200,2024-05-23 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.16,10000,67.08,75.96,72.3,78.31,1012,,,76,3.44,0,,,,,,100,804,Clouds,overcast clouds,04d
1716490800,2024-05-23 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.6,10000,64.71,76.1,74.98,79.2,1012,,,69,8.05,230,,,,,,75,803,Clouds,broken clouds,04d
1716494400,2024-05-23 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.23,10000,66.45,79.23,77.2,81.19,1011,,,65,5.99,206,8.99,,,,,75,803,Clouds,broken clouds,04d
1716498000,2024-05-23 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,77.18,10000,66.22,77.85,73.99,80.02,1011,,,69,9.22,220,,,,,,75,803,Clouds,broken clouds,04d
1716501600,2024-05-23 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.96,10000,65.48,76.55,75,79.02,1011,,,70,9.22,220,,0.22,,,,75,500,Rain,light rain,10d
1716505200,2024-05-23 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.76,10000,64.56,74.26,73,79.02,1011,,,73,10.36,220,,,,,,75,803,Clouds,broken clouds,04d
1716508800,2024-05-24 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.99,10000,63.79,71.46,69.8,76.01,1011,,,78,8.05,200,,,,,,75,803,Clouds,broken clouds,04d
1716512400,2024-05-24 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.68,10000,62.98,69.1,68,73.98,1011,,,82,9.22,210,,,,,,75,803,Clouds,broken clouds,04n
1716516000,2024-05-24 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,69.08,,63.36,69.55,68,74.01,1011,,,82,1.99,198,1.99,,,,,31,802,Clouds,scattered clouds,03n
1716519600,2024-05-24 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.79,10000,62.47,67.21,65.98,72.01,1011,,,86,6.91,190,,,,,,75,803,Clouds,broken clouds,04n
1716523200,2024-05-24 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.65,10000,62.65,67.1,64.98,72.01,1011,,,87,6.91,230,,,,,,40,802,Clouds,scattered clouds,03n
1716526800,2024-05-24 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.05,10000,62.71,68.47,66.99,71.98,1011,,,83,8.05,250,,,,,,40,802,Clouds,scattered clouds,03n
1716530400,2024-05-24 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.18,10000,62.53,66.63,64.31,69.04,1011,,,88,4.61,210,,,,,,40,802,Clouds,scattered clouds,03n
1716534000,2024-05-24 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.04,10000,62.38,66.47,64,69.04,1011,,,88,8.05,220,,,,,,40,802,Clouds,scattered clouds,03n
1716537600,2024-05-24 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.86,10000,62.53,66.33,63.3,69.98,1011,,,89,5.75,230,,,,,,40,802,Clouds,scattered clouds,03n
1716541200,2024-05-24 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.24,10000,62.17,64.72,62.31,68.02,1011,,,93,6.91,210,,,,,,75,803,Clouds,broken clouds,04n
1716544800,2024-05-24 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.73,10000,61.66,64.18,61.99,68.02,1011,,,93,4.61,230,,,,,,75,803,Clouds,broken clouds,04d
1716548400,2024-05-24 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.67,10000,65.3,69.42,65.98,70.02,1011,,,89,6.91,320,,,,,,75,803,Clouds,broken clouds,04d
1716552000,2024-05-24 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.75,10000,65.12,73.35,69.98,73.4,1012,,,77,8.05,360,,,,,,40,802,Clouds,scattered clouds,03d
1716555600,2024-05-24 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,74.89,10000,63.63,75.27,71.98,75.31,1012,,,68,11.5,360,,,,,,75,803,Clouds,broken clouds,04d
1716559200,2024-05-24 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.92,10000,54.14,79.92,76.3,80.6,1011,,,41,11.5,360,,,,,,75,803,Clouds,broken clouds,04d
1716562800,2024-05-24 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.7,10000,52.92,80.89,77.2,82.4,1011,,,37,12.66,310,,,,,,40,802,Clouds,scattered clouds,03d
1716566400,2024-05-24 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,81.73,10000,49.86,80.55,79.99,84.02,1011,,,33,5.75,330,,,,,,20,801,Clouds,few clouds,02d
1716570000,2024-05-24 17:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,83.57,10000,49.77,81.75,80.58,85.01,1010,,,31,11.5,260,19.57,,,,,20,801,Clouds,few clouds,02d
1716573600,2024-05-24 18:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.38,10000,51.22,81.12,81.99,84.97,1010,,,34,11.5,310,,,,,,20,801,Clouds,few clouds,02d
1716577200,2024-05-24 19:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,82.76,10000,49.06,81.12,82,86,1009,,,31,11.5,220,,,,,,20,801,Clouds,few clouds,02d
1716580800,2024-05-24 20:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,84.29,10000,46.71,81.97,83.98,87.03,1009,,,27,17.27,250,,,,,,20,801,Clouds,few clouds,02d
1716584400,2024-05-24 21:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,80.58,10000,54.05,80.35,80.01,87.21,1009,,,40,13.8,260,28.77,,,,,20,801,Clouds,few clouds,02d
1716588000,2024-05-24 22:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,79.68,10000,55.24,79.68,78.04,85.19,1009,,,43,6.91,0,,,,,,20,801,Clouds,few clouds,02d
1716591600,2024-05-24 23:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,76.96,10000,54.01,76.48,75.06,82.38,1009,,,45,10.36,310,,,,,,20,801,Clouds,few clouds,02d
1716595200,2024-05-25 00:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,72.27,10000,54.72,71.73,71.01,77.02,1009,,,54,13.8,190,,,,,,20,801,Clouds,few clouds,02d
1716598800,2024-05-25 01:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,71.06,,59.14,70.97,69.04,74.01,1009,,,66,1.01,182,3,,,,,0,800,Clear,sky is clear,01n
1716602400,2024-05-25 02:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,68.02,,60.91,68.18,66.97,72.01,1010,,,78,3,179,5.01,,,,,0,800,Clear,sky is clear,01n
1716606000,2024-05-25 03:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.74,,61.75,67.06,64.98,70.02,1010,,,84,4.52,278,,,,,,0,800,Clear,sky is clear,01n
1716609600,2024-05-25 04:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.51,,61.52,66.81,64.98,70.02,1010,,,84,4.72,292,,,,,,0,800,Clear,sky is clear,01n
1716613200,2024-05-25 05:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.93,10000,59.94,66.04,65.03,71.58,1010,,,81,0,0,,,,,,0,800,Clear,sky is clear,01n
1716616800,2024-05-25 06:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,66.56,10000,58.77,66.49,64.98,70.03,1011,,,76,5.75,40,,,,,,0,800,Clear,sky is clear,01n
1716620400,2024-05-25 07:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.17,10000,55.15,64.69,64,70.03,1011,,,70,5.75,90,,,,,,20,801,Clouds,few clouds,02n
1716624000,2024-05-25 08:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,64.18,10000,53.82,63.55,62.01,67.03,1011,,,69,3.44,20,,,,,,20,801,Clouds,few clouds,02n
1716627600,2024-05-25 09:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,63.01,10000,53.1,62.31,62.01,66.18,1011,,,70,3.44,80,,,,,,75,803,Clouds,broken clouds,04n
1716631200,2024-05-25 10:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,62.4,10000,54.39,61.86,61.03,65.03,1012,,,75,0,0,,,,,,75,803,Clouds,broken clouds,04d
1716634800,2024-05-25 11:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,65.57,10000,55.54,65.12,62.98,67.03,1012,,,70,6.91,90,,,,,,75,803,Clouds,broken clouds,04d
1716638400,2024-05-25 12:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,70.81,10000,52.84,70.09,68.99,73.02,1012,,,53,8.05,50,,,,,,75,803,Clouds,broken clouds,04d
1716642000,2024-05-25 13:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.29,10000,50.7,72.43,69.78,76.05,1012,,,45,8.05,100,,,,,,0,800,Clear,sky is clear,01d
1716645600,2024-05-25 14:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,73.53,10000,51.49,72.73,71.58,79.02,1013,,,46,11.5,50,,,,,,75,803,Clouds,broken clouds,04d
1716649200,2024-05-25 15:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.09,10000,52.32,74.41,74.03,78.03,1013,,,45,8.05,140,,,,,,75,803,Clouds,broken clouds,04d
1716652800,2024-05-25 16:00:00 +0000 UTC,-14400,John F. Kennedy International Airport,40.644624,-73.779703,75.7,10000,53.47,75.13,75,80.02,1013,,,46,10.36,130,,,,,,75,803,Clouds,broken clouds,04d
